INDEX,YEAR,MN,DT,HR,SLP,MSLP,DBT,WBT,DPT,RH,DD,FFF,RF,EVP
43057,2010,6,5,12,1009.1,1010.3,31.4,28.8,27.8,081,25,006,0.0,020
43057,2010,6,6,12,1007.0,1008.2,31.4,28.8,27.8,081,25,006,0.0,018
43057,2010,6,7,12,1006.2,1007.4,30.6,29.0,28.4,088,25,004,0.5,018
43057,2010,6,8,12,1007.0,1008.2,28.0,27.0,26.6,092,11,004,6.2,012
43057,2010,6,9,12,1006.2,1007.4,29.2,27.8,27.3,089,34,004,0.3,013
43057,2010,6,10,12,1004.8,1006.0,29.4,28.2,27.8,091,00,000,0.3,016
43057,2010,6,11,12,1003.9,1005.1,25.8,25.6,25.5,098,00,000,35.3,013
43057,2010,6,12,12,1002.0,1003.2,27.4,26.6,26.3,094,02,002,1.5,013
43057,2010,6,13,12,1003.3,1004.5,27.4,26.8,26.6,095,14,004,18.8,008
43057,2010,6,14,12,1003.5,1004.7,26.6,26.4,26.3,098,25,010,30.3,006
43057,2010,6,15,12,1004.0,1005.2,27.0,26.2,25.9,093,11,006,14.4,004
43057,2010,6,16,12,1001.7,1002.9,26.4,26.2,26.1,098,25,016,66.2,002
43057,2010,6,17,12,1004.5,1005.7,26.4,26.0,25.8,097,11,004,61.8,008
43057,2010,6,18,12,1003.7,1004.9,28.6,26.4,25.5,083,00,000,61.8,012
43057,2010,6,19,12,1003.0,1004.2,26.8,26.6,26.5,098,11,002,62.5,003
43057,2010,6,20,12,1004.8,1006.0,27.6,27.0,26.8,095,16,006,2.1,005
43057,2010,6,21,12,1005.7,1006.9,28.6,27.8,27.5,094,14,004,0.0,010
43057,2010,6,22,12,1005.5,1006.7,28.6,28.2,28.1,097,14,006,8.2,008
43057,2010,6,23,12,1005.0,1006.2,26.4,26.4,26.4,100,16,006,121.8,004
43057,2010,6,24,12,1004.0,1005.2,26.0,25.0,24.6,092,29,004,11.6,006
43057,2010,6,25,12,1002.5,1003.7,25.0,24.8,24.7,098,00,000,137.3,003
43057,2010,6,26,12,1001.1,1002.3,26.8,25.4,24.8,089,16,004,0.0,008
43057,2010,6,27,12,1001.0,1002.2,28.4,27.4,27.0,092,14,006,0.0,010
43057,2010,6,28,12,1002.9,1004.1,27.6,27.0,26.8,095,16,006,4.4,006
43057,2010,6,29,12,1003.4,1004.6,27.8,27.2,26.9,095,14,004,14.5,005
43057,2010,6,30,12,1002.8,1004.0,28.4,27.4,27.0,092,16,004,1.9,008
43057,2010,6,1,48,1005.7,1006.9,32.8,28.4,26.7,070,25,008,0.0,026
43057,2010,6,2,48,1007.0,1008.2,33.4,29.4,27.9,073,29,006,0.0,024
43057,2010,6,4,48,1008.6,1009.8,33.4,28.6,26.8,068,29,008,0.0,024
43057,2010,6,5,48,1007.0,1008.2,34.0,29.8,28.3,072,29,006,0.0,028
43057,2010,6,6,48,1005.1,1006.3,33.0,28.6,26.9,070,25,006,0.4,026
43057,2010,6,7,48,1005.0,1006.2,31.0,29.0,28.3,085,27,010,2.0,018
43057,2010,6,8,48,1004.4,1005.6,32.2,29.2,28.1,079,00,000,0.0,020
43057,2010,6,9,48,1003.1,1004.3,32.0,27.8,26.1,071,32,006,0.0,018
43057,2010,6,10,48,1000.8,1002.0,32.6,28.8,27.4,074,29,010,0.0,020
43057,2010,6,11,48,1000.7,1001.9,30.6,27.8,26.7,080,29,006,0.2,018
43057,2010,6,12,48,1001.0,1002.2,31.6,29.2,28.3,083,25,004,0.0,010
43057,2010,6,13,48,1001.2,1002.4,30.6,29.0,28.4,088,29,006,0.0,008
43057,2010,6,14,48,1003.0,1004.2,28.0,27.6,27.4,097,99,004,67.0,008
43057,2010,6,15,48,1002.5,1003.7,27.4,27.0,26.8,097,25,010,12.4,006
43057,2010,6,16,48,1002.5,1003.7,27.4,26.8,26.6,095,25,010,29.6,006
43057,2010,6,17,48,1001.5,1002.7,29.0,27.4,26.8,088,14,010,0.0,006
43057,2010,6,18,48,1001.5,1002.7,26.0,26.0,26.0,100,16,010,67.1,007
43057,2010,6,19,48,1001.8,1008.0,29.4,27.2,26.3,083,99,005,0.0,004
43057,2010,6,20,48,1003.8,1005.0,29.8,28.4,27.6,088,16,006,0.1,008
43057,2010,6,21,48,1004.9,1006.1,28.0,27.8,27.7,098,00,000,24.8,012
43057,2010,6,22,48,1003.5,1004.7,29.8,28.2,27.6,088,20,004,1.6,014
43057,2010,6,23,48,1004.0,1005.2,26.4,26.0,25.8,097,00,000,51.6,006
43057,2010,6,24,48,1002.2,1003.4,24.4,24.2,24.1,098,32,012,72.7,007
43057,2010,6,25,48,1000.8,1002.0,26.8,25.0,24.2,086,16,004,11.6,005
43057,2010,6,26,48,999.1,1000.3,29.8,27.4,26.5,082,25,004,0.0,018
43057,2010,6,27,48,1000.5,1001.7,29.4,27.8,27.2,088,25,002,0.0,016
43057,2010,6,28,48,1002.0,1003.2,28.6,27.8,27.5,094,00,000,1.4,014
43057,2010,6,29,48,1001.4,1002.6,30.4,27.8,26.8,081,23,002,4.0,010
43057,2010,6,30,48,1001.1,1002.3,30.4,28.2,27.4,084,25,002,0.8,008
43057,2010,7,1,12,1002.5,1003.7,29.0,28.2,27.9,094,25,004,0.2,008
43057,2010,7,2,12,1003.0,1004.2,25.6,25.4,25.3,098,00,000,10.6,008
43057,2010,7,3,12,1002.4,1003.6,27.0,26.2,25.9,097,25,002,0.2,008
43057,2010,7,4,12,1002.0,1003.2,25.0,24.8,24.7,098,29,004,62.9,004
43057,2010,7,5,12,1002.5,1003.7,28.4,27.4,27.0,092,99,004,1.1,006
43057,2010,7,6,12,1004.1,1005.3,25.0,24.8,24.7,098,00,000,60.0,002
43057,2010,7,7,12,1004.5,1005.2,28.2,27.4,27.1,094,00,000,11.6,006
43057,2010,7,8,12,1006.4,1007.6,25.0,24.8,24.7,098,00,000,79.4,004
43057,2010,7,9,12,1007.2,1008.4,25.4,25.2,25.1,098,00,000,27.5,005
43057,2010,7,10,12,1006.8,1008.0,26.0,25.6,25.4,097,00,000,19.0,002
43057,2010,7,11,12,1006.8,1008.0,27.0,26.4,26.2,095,00,000,1.8,002
43057,2010,7,12,12,1005.7,1006.9,29.0,27.8,27.3,091,00,000,0.2,010
43057,2010,7,13,12,1006.2,1007.4,26.4,26.2,26.1,098,00,000,13.9,009
43057,2010,7,14,12,1006.7,1007.9,28.4,27.4,27.0,092,00,000,0.0,010
43057,2010,7,15,12,1005.5,1006.7,28.8,28.2,28.0,095,00,000,0.0,008
43057,2010,7,16,12,1003.2,1004.4,27.0,26.8,26.7,098,00,000,6.4,004
43057,2010,7,17,12,1001.0,1002.2,27.2,26.4,26.1,094,00,000,3.1,005
43057,2010,7,18,12,1002.7,1003.9,26.4,25.8,25.5,095,25,008,7.6,006
43057,2010,7,19,12,1002.0,1003.2,27.4,26.8,26.6,095,25,008,21.8,008
43057,2010,7,20,12,1000.5,1001.7,26.4,25.8,25.5,095,25,010,6.3,012
43057,2010,7,21,12,1002.0,1003.2,26.0,25.8,25.7,098,00,000,15.4,004
43057,2010,7,22,12,1001.5,1002.7,26.2,25.8,25.6,097,29,012,76.7,007
43057,2010,7,23,12,1003.1,1004.3,28.0,27.2,26.9,094,23,012,2.0,004
43057,2010,7,24,12,1002.2,1003.4,26.8,25.8,25.6,097,29,018,36.2,002
43057,2010,7,25,12,1001.0,1002.2,26.6,26.2,26.0,097,25,020,50.7,004
43057,2010,7,26,12,1000.5,1001.7,27.0,26.6,26.4,097,23,010,8.8,008
43057,2010,7,27,12,1000.9,1002.1,27.4,27.0,26.8,097,25,012,29.5,005
43057,2010,7,28,12,1002.0,1003.2,28.4,28.0,27.9,097,00,000,3.2,002
43057,2010,7,29,12,1002.0,1003.2,28.0,27.4,27.2,095,25,006,3.4,010
43057,2010,7,30,12,1002.2,1003.4,27.4,27.2,27.1,098,00,000,6.8,008
43057,2010,7,31,12,1002.4,1003.6,26.0,25.6,25.4,097,00,000,50.4,004
43057,2010,7,1,48,1000.3,1001.5,31.4,28.0,26.7,076,27,006,0.0,008
43057,2010,7,2,48,1000.8,1002.0,28.4,26.4,25.6,085,00,000,0.1,006
43057,2010,7,4,48,1000.0,1001.2,29.1,27.7,25.0,089,11,004,1.1,009
43057,2010,7,5,48,1001.4,1002.6,28.2,27.0,26.5,091,00,000,4.2,002
43057,2010,7,6,48,1002.3,1003.5,28.2,27.4,27.1,094,00,000,17.4,004
43057,2010,7,7,48,1004.0,1005.2,26.8,26.4,26.2,097,00,000,6.8,008
43057,2010,7,8,48,1005.5,1006.7,27.4,26.2,25.7,090,00,000,23.2,002
43057,2010,7,9,48,1005.5,1006.7,26.0,25.8,25.7,098,00,000,19.3,003
43057,2010,7,10,48,1005.6,1006.8,28.0,27.2,26.9,094,00,000,5.5,005
43057,2010,7,11,48,1005.8,1007.0,30.0,27.6,26.7,083,00,000,0.3,005
43057,2010,7,12,48,1004.5,1005.7,30.0,27.6,26.7,083,00,000,0.8,014
43057,2010,7,13,48,1005.0,1006.2,30.4,27.4,26.2,079,00,000,2.7,007
43057,2010,7,14,48,1004.0,1005.2,31.0,28.2,27.1,080,23,010,0.0,012
43057,2010,7,15,48,1002.7,1003.9,29.4,27.6,26.9,087,00,000,0.0,012
43057,2010,7,16,48,1000.0,1001.2,29.4,27.4,26.6,085,00,000,25.5,005
43057,2010,7,17,48,1000.6,1001.8,27.0,26.2,25.9,093,25,008,4.1,005
43057,2010,7,18,48,1001.0,1002.2,29.0,28.0,27.6,092,29,008,5.5,010
43057,2010,7,19,48,998.5,999.7,30.8,28.0,26.9,080,25,008,0.0,010
43057,2010,7,20,48,999.4,1000.6,26.4,26.0,25.8,097,25,006,26.2,012
43057,2010,7,21,48,1000.6,1001.8,27.4,26.6,26.3,094,00,000,7.0,010
43057,2010,7,22,48,1001.0,1002.2,27.0,26.6,26.4,097,00,000,17.8,008
43057,2010,7,23,48,1001.0,1002.2,27.4,26.4,26.0,092,23,010,5.2,004
43057,2010,7,24,48,1001.6,1002.8,24.4,24.2,24.1,098,29,006,134.0,005
43057,2010,7,25,48,999.0,1000.2,28.4,27.4,27.0,092,29,010,12.5,005
43057,2010,7,26,48,999.5,1000.7,27.4,26.8,26.6,095,25,012,15.7,005
43057,2010,7,27,48,999.7,1000.9,29.2,28.8,28.7,097,25,012,0.2,010
43057,2010,7,28,48,1000.9,1002.1,29.0,27.8,27.3,091,25,008,2.4,008
43057,2010,7,29,48,1001.4,1002.6,25.8,25.6,25.5,098,25,014,53.6,006
43057,2010,7,30,48,1000.5,1001.7,28.4,27.2,26.7,091,25,006,1.8,002
43057,2010,7,31,48,1002.5,1003.7,26.4,25.8,25.5,095,25,012,65.6,006
43057,2010,8,1,12,1004.0,1005.2,25.0,24.8,24.7,098,25,012,18.6,006
43057,2010,8,2,12,1003.6,1004.7,27.4,26.6,26.3,094,25,016,11.4,006
43057,2010,8,3,12,1001.0,1002.2,27.0,26.8,26.7,098,27,030,16.7,007
43057,2010,8,4,12,1001.5,1002.7,28.0,27.0,26.6,092,25,012,1.9,007
43057,2010,8,5,12,1003.6,1004.8,27.0,26.8,26.7,098,27,014,4.6,006
43057,2010,8,6,12,1005.1,1006.3,28.4,27.4,27.0,092,27,012,0.0,010
43057,2010,8,7,12,1004.0,1005.2,27.4,27.2,27.1,098,27,006,1.5,003
43057,2010,8,8,12,1003.5,1004.7,27.4,26.6,26.3,094,25,006,9.8,008
43057,2010,8,9,12,1004.6,1005.8,28.4,27.2,26.7,091,23,010,0.0,010
43057,2010,8,10,12,1005.1,1006.3,27.0,26.6,26.4,097,23,010,3.6,006
43057,2010,8,11,12,1005.2,1006.4,28.2,27.2,26.8,092,27,006,0.0,006
43057,2010,8,12,12,1005.0,1006.2,26.8,26.6,26.5,098,23,010,20.3,003
43057,2010,8,13,12,1004.3,1005.5,26.2,25.8,25.6,097,00,000,11.4,014
43057,2010,8,14,12,1004.2,1005.4,27.0,26.6,26.4,097,00,000,28.4,014
43057,2010,8,15,12,1004.5,1005.7,27.6,27.0,26.8,095,00,000,0.0,010
43057,2010,8,16,12,1004.5,1005.7,28.0,27.8,27.7,098,00,000,0.6,012
43057,2010,8,17,12,1004.0,1005.2,26.6,26.4,26.3,098,11,004,15.8,008
43057,2010,8,18,12,1004.0,1005.2,25.0,24.8,24.7,098,25,012,159.7,004
43057,2010,8,19,12,1005.9,1007.1,25.4,25.0,24.8,097,00,000,51.0,004
43057,2010,8,20,12,1007.2,1008.4,27.0,26.8,26.7,098,00,000,10.3,005
43057,2010,8,21,12,1007.1,1008.3,25.4,25.2,25.1,098,00,000,20.3,003
43057,2010,8,22,12,1007.0,1008.2,26.4,26.0,25.8,097,11,002,0.2,009
43057,2010,8,23,12,1006.0,1007.2,27.4,26.4,26.0,092,00,000,2.1,002
43057,2010,8,24,12,1004.4,1005.6,27.0,26.6,26.4,097,00,000,2.2,010
43057,2010,8,25,12,1003.6,1004.8,26.4,26.2,26.1,098,00,000,3.1,011
43057,2010,8,26,12,1004.0,1005.2,25.8,25.6,25.5,098,00,000,42.5,005
43057,2010,8,27,12,1003.2,1004.6,26.0,25.8,25.7,098,00,000,9.4,014
43057,2010,8,28,12,1002.1,1003.3,27.0,26.2,25.9,093,00,000,0.2,012
43057,2010,8,29,12,1003.2,1004.4,27.4,27.2,27.1,098,14,008,21.8,009
43057,2010,8,30,12,1002.4,1003.6,26.4,26.2,26.1,098,23,006,39.0,005
43057,2010,8,31,12,1002.7,1003.9,25.6,25.4,25.3,098,25,014,74.9,005
43057,2010,8,1,48,1003.4,1004.6,28.0,27.4,27.2,095,25,010,6.5,010
43057,2010,8,2,48,1000.8,1002.0,27.0,26.6,26.4,097,25,010,3.6,010
43057,2010,8,3,48,999.5,1000.7,27.4,26.8,26.6,095,25,012,19.6,006
43057,2010,8,4,48,1000.9,1002.1,28.4,27.8,27.6,095,27,012,4.9,000
43057,2010,8,5,48,1003.6,1004.8,30.4,28.0,27.1,083,27,010,0.0,020
43057,2010,8,6,48,1004.2,1005.4,29.0,27.8,27.3,091,29,030,0.0,010
43057,2010,8,7,48,1003.0,1004.2,25.4,25.2,25.1,098,29,010,22.0,008
43057,2010,8,8,48,1003.0,1004.2,30.0,27.2,26.1,080,25,010,0.1,011
43057,2010,8,9,48,1003.5,1004.7,28.0,27.4,27.2,095,25,004,14.7,013
43057,2010,8,10,48,1004.1,1005.3,30.4,27.4,26.2,079,25,006,0.0,012
43057,2010,8,11,48,1004.0,1005.2,28.0,27.4,27.2,095,29,010,0.4,016
43057,2010,8,12,48,1002.5,1003.7,28.6,26.6,25.8,085,27,010,0.0,020
43057,2010,8,13,48,1002.5,1003.7,28.0,26.6,26.0,089,27,006,0.0,004
43057,2010,8,14,48,1003.0,1004.2,30.0,27.4,26.4,081,25,004,0.0,008
43057,2010,8,15,48,1002.5,1003.7,30.4,27.2,25.9,077,32,006,0.0,010
43057,2010,8,16,48,1003.1,1004.3,29.4,26.6,25.4,079,00,000,0.0,008
43057,2010,8,17,48,1002.0,1003.2,26.4,25.8,25.5,095,29,010,14.3,005
43057,2010,8,18,48,1003.0,1004.2,25.2,24.8,24.6,096,29,010,27.6,006
43057,2010,8,19,48,1004.1,1005.3,28.4,27.0,26.4,089,00,000,8.6,006
43057,2010,8,20,48,1006.5,1007.7,25.2,25.0,24.9,098,14,006,43.0,004
43057,2010,8,21,48,1005.5,1006.7,27.0,26.2,25.9,093,25,008,0.2,012
43057,2010,8,22,48,1004.4,1005.6,29.4,27.4,26.6,085,29,004,2.0,011
43057,2010,8,23,48,1004.0,1005.2,29.4,26.4,25.7,081,29,008,0.4,007
43057,2010,8,24,48,1001.8,1003.0,28.6,26.0,24.9,080,29,006,0.0,005
43057,2010,8,25,48,1002.5,1003.7,28.4,27.0,26.4,089,00,000,1.9,005
43057,2010,8,26,48,1001.5,1002.7,28.4,26.8,26.2,088,00,000,0.0,007
43057,2010,8,27,48,999.6,1000.8,28.4,27.0,26.4,089,00,000,1.0,010
43057,2010,8,28,48,1001.6,1002.8,30.4,28.4,27.7,085,25,004,0.0,008
43057,2010,8,29,48,1002.3,1003.5,26.4,26.2,26.1,098,25,016,30.3,005
43057,2010,8,30,48,1001.8,1003.0,25.4,25.2,25.1,098,27,016,38.3,003
43057,2010,8,31,48,1002.3,1003.5,25.0,24.8,24.7,098,25,022,97.2,002
43057,2010,9,1,12,1004.8,1006.0,26.6,26.0,25.7,095,25,012,19.6,006
43057,2010,9,2,12,1007.3,1008.5,28.0,26.6,26.0,089,00,000,2.0,004
43057,2010,9,3,12,1006.2,1007.4,28.2,26.8,26.2,089,25,006,1.1,005
43057,2010,9,5,12,1005.2,1006.4,28.0,27.4,27.2,095,25,004,0.5,008
43057,2010,9,6,12,1005.6,1006.8,27.4,26.8,26.6,095,25,004,1.6,008
43057,2010,9,7,12,1004.6,1005.8,26.2,26.0,25.9,098,29,006,27.6,006
43057,2010,9,8,12,1003.0,1004.2,26.0,25.6,25.4,097,00,000,10.1,001
43057,2010,9,9,12,1002.6,1003.8,25.6,25.4,25.3,098,00,000,50.0,010
43057,2010,9,10,12,1003.8,1005.0,27.0,25.8,25.3,090,00,000,15.2,002
43057,2010,9,11,12,1004.7,1005.9,27.4,26.4,26.0,092,00,000,0.0,010
43057,2010,9,12,12,1006.9,1008.1,27.2,25.4,24.6,086,25,010,0.6,006
43057,2010,9,13,12,1006.7,1007.9,28.0,26.6,26.0,089,25,010,0.0,014
43057,2010,9,14,12,1005.2,1006.4,27.2,26.0,25.5,090,14,006,2.4,004
43057,2010,9,15,12,1005.7,1006.9,28.2,26.8,26.2,089,00,000,0.0,002
43057,2010,9,16,12,1005.8,1007.0,27.4,27.2,27.1,098,00,000,3.0,004
43057,2010,9,17,12,1005.7,1006.9,27.4,26.6,26.3,094,00,000,0.0,002
43057,2010,9,18,12,1004.0,1005.2,27.4,26.0,25.4,089,00,000,0.0,008
43057,2010,9,19,12,1004.0,1005.2,27.4,26.4,26.0,092,00,000,0.0,014
43057,2010,9,20,12,1005.7,1006.9,27.8,26.0,25.2,086,00,000,5.2,000
43057,2010,9,21,12,1007.5,1008.7,28.0,26.0,25.2,085,00,000,0.0,016
43057,2010,9,22,12,1008.1,1009.3,28.4,27.2,26.7,091,00,000,0.0,010
43057,2010,9,23,12,1007.5,1008.7,28.4,27.0,26.4,089,00,000,0.0,011
43057,2010,9,24,12,1007.5,1008.7,28.6,27.4,26.9,091,00,000,0.0,020
43057,2010,9,25,12,1008.4,1009.6,28.0,26.6,26.0,089,00,000,0.0,008
43057,2010,9,26,12,1008.0,1009.2,29.4,28.0,27.5,089,07,006,0.0,010
43057,2010,9,27,12,1008.0,1009.2,29.0,27.2,26.5,086,00,000,0.0,012
43057,2010,9,28,12,1007.5,1008.7,29.4,26.4,25.1,078,00,000,1.0,010
43057,2010,9,29,12,1009.0,1010.2,29.2,27.6,27.0,088,00,000,0.0,   
43057,2010,9,30,12,1007.5,1008.7,28.4,25.8,24.7,080,07,006,0.0,016
43057,2010,9,1,48,1004.5,1005.7,29.0,27.2,26.5,086,27,010,0.0,015
43057,2010,9,2,48,1006.0,1007.2,28.4,26.6,25.9,086,25,010,1.2,012
43057,2010,9,3,48,1004.0,1005.2,29.6,27.1,26.2,082,25,010,0.0,008
43057,2010,9,4,48,1002.6,1003.8,29.0,27.4,26.8,088,25,010,1.3,007
43057,2010,9,5,48,1004.1,1005.3,28.2,27.4,27.1,094,25,012,0.8,006
43057,2010,9,6,48,1003.5,1004.7,29.2,27.0,26.1,083,25,010,0.8,012
43057,2010,9,7,48,1002.2,1003.4,27.4,25.8,25.1,087,25,010,2.3,003
43057,2010,9,8,48,1001.0,1002.2,25.6,25.4,25.3,098,00,000,10.1,001
43057,2010,9,9,48,1001.8,1003.0,26.6,26.0,25.7,095,00,000,0.5,007
43057,2010,9,10,48,1002.5,1003.7,28.4,26.0,25.0,082,25,004,0.4,020
43057,2010,9,11,48,1005.0,1006.2,29.2,26.4,25.2,079,25,002,1.0,008
43057,2010,9,12,48,1005.0,1006.2,29.0,26.0,24.6,076,25,004,0.0,020
43057,2010,9,13,48,1004.1,1005.3,29.4,26.0,24.5,075,25,010,0.0,006
43057,2010,9,14,48,1003.2,1004.4,28.2,26.2,25.4,085,29,006,0.0,020
43057,2010,9,15,48,1003.2,1004.4,29.4,27.8,27.2,088,00,000,0.8,022
43057,2010,9,16,48,1003.7,1004.9,28.8,25.8,24.5,078,00,000,7.7,009
43057,2010,9,17,48,1002.7,1003.9,28.2,26.8,26.2,089,00,000,5.8,004
43057,2010,9,18,48,1002.0,1003.2,29.0,25.8,24.4,076,29,006,0.0,012
43057,2010,9,19,48,1002.3,1003.5,29.4,26.6,25.7,079,29,006,2.0,000
43057,2010,9,20,48,1004.7,1005.9,33.0,27.0,25.8,078,25,006,0.0,020
43057,2010,9,21,48,1006.1,1007.3,30.2,26.8,25.4,076,23,008,0.0,020
43057,2010,9,22,48,1006.4,1007.6,30.0,26.6,25.2,075,32,008,0.0,014
43057,2010,9,23,48,1005.0,1006.2,30.4,27.6,26.5,080,00,000,0.0,013
43057,2010,9,24,48,1005.7,1006.9,28.8,27.0,26.3,086,16,008,0.0,006
43057,2010,9,25,48,1005.8,1007.0,30.4,26.8,25.3,074,29,008,0.0,020
43057,2010,9,26,48,1005.5,1006.7,30.8,27.4,26.0,076,25,006,0.0,020
43057,2010,9,27,48,1005.0,1006.2,32.2,28.2,26.7,073,29,008,0.0,014
43057,2010,9,28,48,1005.4,1006.6,30.4,27.4,26.2,079,25,004,0.4,016
43057,2010,9,29,48,1005.8,1007.0,32.2,26.2,23.6,060,29,004,0.4,016
43057,2010,9,30,48,1004.5,1005.7,31.0,28.8,28.0,084,00,000,0.0,004
43057,2010,10,1,12,1007.1,1008.3,29.0,27.6,27.1,089,00,000,0.0,004
43057,2010,10,2,12,1004.3,1007.5,28.6,26.6,25.8,085,11,006,0.0,010
43057,2010,10,3,12,1007.3,1008.5,29.4,26.8,25.7,081,14,006,0.0,008
43057,2010,10,4,12,1008.0,1009.2,28.4,27.2,26.7,091,29,006,0.0,016
43057,2010,10,5,12,1005.5,1006.7,28.4,27.0,26.4,089,05,002,1.4,004
43057,2010,10,6,12,1005.3,1006.5,29.0,27.2,26.5,086,00,000,0.0,020
43057,2010,10,7,12,1004.2,1005.4,29.4,29.2,29.1,098,00,000,0.0,020
43057,2010,10,8,12,1004.7,1005.9,28.6,27.2,26.6,089,00,000,0.0,020
43057,2010,10,9,12,1005.6,1006.8,29.2,27.0,26.1,083,00,000,0.0,006
43057,2010,10,10,12,1005.9,1007.1,28.4,27.0,26.4,089,11,008,0.0,008
43057,2010,10,11,12,1007.2,1008.4,27.4,24.8,23.6,080,29,008,1.6,000
43057,2010,10,12,12,1010.5,1011.7,25.4,23.2,22.1,082,11,002,2.9,007
43057,2010,10,13,12,1010.0,1011.2,27.0,25.4,24.7,087,00,000,0.0,012
43057,2010,10,14,12,1008.4,1009.6,27.0,25.0,24.1,084,00,000,0.0,020
43057,2010,10,15,12,1008.2,1008.4,26.4,25.8,25.5,095,00,000,0.4,020
43057,2010,10,16,12,1007.4,1008.6,27.6,26.0,25.3,087,00,000,0.0,008
43057,2010,10,17,12,1004.4,1005.6,28.6,27.8,27.5,094,00,000,0.0,006
43057,2010,10,18,12,1005.6,1006.8,28.0,26.2,25.4,086,00,000,0.0,006
43057,2010,10,19,12,1006.7,1007.9,26.6,26.0,25.7,095,11,006,14.5,005
43057,2010,10,20,12,1008.0,1009.2,27.0,26.0,25.6,092,14,004,4.8,008
43057,2010,10,21,12,1007.0,1008.2,26.4,25.6,25.3,093,14,002,10.2,006
43057,2010,10,22,12,1004.8,1006.0,27.4,26.6,26.3,094,11,002,57.0,030
43057,2010,10,23,12,1006.5,1007.7,28.0,26.6,26.0,089,09,002,0.0,010
43057,2010,10,24,12,1007.5,1008.7,27.6,26.4,25.9,090,07,002,0.0,010
43057,2010,10,25,12,1008.4,1009.6,27.0,25.8,25.7,090,00,000,0.0,014
43057,2010,10,26,12,1009.5,1010.7,26.6,25.6,25.2,092,07,004,0.0,006
43057,2010,10,27,12,1010.6,1011.8,27.2,25.2,24.3,084,00,000,0.0,006
43057,2010,10,28,12,1010.5,1011.7,27.0,25.6,25.0,089,07,002,0.0,008
43057,2010,10,29,12,1011.1,1012.3,27.0,24.6,23.5,081,07,004,0.0,006
43057,2010,10,31,12,1011.8,1013.0,27.0,20.2,16.0,051,00,000,0.0,012
43057,2010,10,1,48,1003.7,1004.9,32.0,29.0,27.9,079,29,008,0.0,   
43057,2010,10,2,48,1003.8,1005.0,32.0,26.0,23.3,060,32,004,0.0,022
43057,2010,10,3,48,1003.5,1004.7,32.4,27.6,25.7,068,29,006,0.0,014
43057,2010,10,4,48,1003.0,1004.2,31.0,28.2,27.1,080,32,006,0.2,014
43057,2010,10,5,48,1003.2,1004.4,31.4,27.0,25.2,070,29,006,0.0,014
43057,2010,10,6,48,1002.1,1003.3,31.2,28.8,27.9,083,29,008,0.0,016
43057,2010,10,7,48,1001.1,1002.3,31.4,26.8,24.9,068,00,000,0.0,020
43057,2010,10,8,48,1002.7,1003.9,31.4,26.4,24.3,066,29,006,0.0,005
43057,2010,10,9,48,1003.9,1005.1,30.0,26.0,24.3,071,29,008,0.0,018
43057,2010,10,10,48,1004.5,1005.7,30.4,24.6,21.8,060,25,008,0.0,016
43057,2010,10,11,48,1008.3,1009.5,23.6,23.4,23.3,098,00,000,18.2,004
43057,2010,10,12,48,1008.0,1009.2,29.0,24.2,21.9,066,00,000,0.0,005
43057,2010,10,13,48,1007.1,1008.3,28.6,24.8,23.1,072,32,014,0.0,008
43057,2010,10,14,48,1005.5,1006.7,29.0,25.8,24.4,076,00,000,0.0,020
43057,2010,10,15,48,1005.5,1006.7,28.6,25.4,24.0,076,00,000,0.0,020
43057,2010,10,16,48,1003.6,1004.8,29.4,26.8,25.7,081,00,000,0.0,018
43057,2010,10,17,48,1002.5,1003.7,28.8,26.6,25.7,083,00,000,0.0,008
43057,2010,10,18,48,1003.6,1004.8,29.4,26.8,25.7,081,32,004,0.0,010
43057,2010,10,19,48,1005.5,1006.7,29.4,27.2,26.3,083,25,006,0.0,010
43057,2010,10,20,48,1006.0,1007.2,29.0,26.6,25.6,082,25,006,0.0,014
43057,2010,10,21,48,1002.5,1003.7,29.8,27.0,25.8,078,25,004,0.0,010
43057,2010,10,22,48,1003.0,1004.2,29.0,26.6,25.6,082,00,000,0.0,012
43057,2010,10,23,48,1004.6,1005.8,29.4,26.0,24.5,075,32,006,0.0,010
43057,2010,10,24,48,1006.0,1007.2,29.2,25.8,24.3,075,32,008,0.0,008
43057,2010,10,25,48,1007.0,1008.2,27.0,25.4,24.7,087,05,002,1.0,006
43057,2010,10,26,48,1007.1,1008.3,29.6,26.0,24.5,074,00,000,1.0,006
43057,2010,10,27,48,1008.5,1009.7,29.6,23.8,20.9,060,27,002,1.0,012
43057,2010,10,28,48,1008.1,1009.3,30.4,25.4,23.1,065,32,006,1.0,020
43057,2010,10,29,48,1007.7,1008.9,29.8,22.0,17.6,048,00,000,1.0,012
43057,2010,10,30,48,1009.0,1010.2,30.0,24.0,21.0,059,32,006,1.0,016
43057,2010,10,31,48,1007.5,1008.7,31.4,21.4,15.3,038,00,000,1.0,016
43057,2010,11,1,12,1009.6,1010.8,26.4,22.0,19.6,066,00,000,1.0,012
43057,2010,11,2,12,1009.0,1010.2,25.6,22.6,21.1,076,05,004,0.0,010
43057,2010,11,3,12,1010.5,1011.7,27.4,23.4,21.4,070,00,000,0.0,018
43057,2010,11,4,12,1010.5,1011.7,28.2,25.8,24.8,082,07,004,0.0,010
43057,2010,11,5,12,1011.6,1012.8,27.4,26.0,25.4,089,11,002,0.0,016
