INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,
43057,2010,03,48,06,1010.9,1012.1,27.8,23.8,21.9,070,26.3,29,004,03,97,0,0,0,0,1,3,0,0,9,3,9, , ,  ,0.0,016,  , , ,330,
43057,2010,03,48,07,1011.1,1012.7,27.0,23.8,22.3,075,26.9,34,006,04,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,018,  , , ,324,
43057,2010,03,48,08,1012.6,1013.8,25.2,23.2,22.2,084,26.7,34,002,02,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,012,  , , ,234,
43057,2010,03,48,09,1012.0,1013.2,25.0,19.2,15.4,055,17.5,00,000,02,95,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,014,  , , ,230,
43057,2010,03,48,10,1010.7,1011.9,26.2,22.6,20.7,072,24.4,00,000,01,95,0,0,3,1,0,0,0,9,0,1,8, , ,  ,0.0,020,  , , ,332,
43057,2010,03,48,11,1011.0,1012.2,29.4,28.4,28.0,092,37.8,32,006,04,95,2,1,3,3,1,1,9,9,9,5,5, , ,  ,0.0,020,  , , ,340,
43057,2010,03,48,12,1010.0,1011.2,31.0,24.6,21.5,057,25.6,34,008,03,96,0,0,0,0,1,5,0,0,9,5,9, , ,  ,0.0,020,  , , ,336,
43057,2010,03,48,13,1009.0,1010.2,31.2,24.6,21.4,056,25.5,34,006,04,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,022,  , , ,348,
43057,2010,03,48,14,1009.4,1010.6,30.0,26.4,24.9,074,31.5,29,002,04,97,5,2,3,2,1,2,9,9,9,7,6, , ,  ,0.0,020,  , , ,334,
43057,2010,03,48,15,1008.9,1010.1,28.4,24.2,22.2,069,26.7,29,008,05,97,0,0,0,0,1,3,0,0,9,3,9, , ,  ,0.0,020,  , , ,330,
43057,2010,03,48,16,1008.6,1009.8,28.6,26.2,25.2,082,32.1,29,006,05,97,0,0,3,1,3,2,0,9,9,3,8, , ,  ,0.0,018,  , , ,330,
43057,2010,03,48,17,1009.4,1010.6,28.4,26.2,25.3,083,32.2,34,004,06,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,018,  , , ,332,
43057,2010,03,48,18,1009.6,1010.8,30.0,27.0,25.8,078,33.2,34,010,03,95,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,018,  , , ,340,
43057,2010,03,48,19,1009.2,1010.4,31.0,27.6,26.3,075,34.2,25,004,04,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,354,
43057,2010,03,48,20,1008.4,1009.6,30.4,28.4,27.7,085,37.1,29,014,06,95,4,2,5,3,1,1,9,9,9,6,5, , ,  ,0.0,020,  , , ,350,
43057,2010,03,48,21,1005.8,1007.0,30.6,25.4,23.0,064,28.1,34,008,06,96,0,0,3,1,0,0,0,9,0,1,8, , ,  ,0.0,020,  , , ,338,
43057,2010,03,48,22,1005.0,1006.2,32.0,21.2,14.4,035,16.4,29,006,04,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,024,  , , ,340,
43057,2010,03,48,23,1005.0,1006.2,29.4,25.2,23.3,070,28.6,29,006,06,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,330,
43057,2010,03,48,24,1006.0,1007.2,29.4,25.8,24.2,074,30.2,29,004,05,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,330,
43057,2010,03,48,25,1006.0,1007.2,29.4,25.2,23.3,070,28.6,29,004,03,95,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,020,  , , ,336,
43057,2010,03,48,26,1006.5,1007.7,28.8,25.7,24.3,077,30.4,29,006,05,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,022,  , , ,330,
43057,2010,03,48,27,1008.0,1009.2,29.0,26.0,24.7,078,31.1,32,010,05,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,334,
43057,2010,03,48,28,1006.7,1009.9,29.0,26.2,25.0,079,31.7,29,010,06,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,330,
43057,2010,03,48,29,1007.5,1008.7,30.0,21.2,15.8,043,17.9,32,006,05,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,336,
43057,2010,03,48,30,1008.4,1009.6,29.4,25.2,23.3,070,28.6,29,006,05,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,340,
43057,2010,03,48,31,1008.5,1009.7,30.0,26.2,24.6,073,30.9,32,004,05,97,6,2,5,7,3,1,9,9,9,8,6, , ,  ,0.0,024,  , , ,350,
43057,2010,04,12,01,1010.1,1011.3,27.8,25.0,23.7,079,29.3,23,006,02,96,6,2,7,3,1,1,9,9,9,6,5, , ,  ,0.0,018,  , , ,260,
43057,2010,04,12,02,1009.5,1010.7,27.8,26.4,25.8,089,33.2,00,000,01,96,4,2,3,1,1,1,9,9,9,3,5, , ,  ,0.0,018,  , , ,266,
43057,2010,04,12,03,1009.6,1010.8,26.6,25.4,24.9,090,31.5,00,000,01,95,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,016,  , , ,260,
43057,2010,04,12,04,1010.0,1011.2,27.0,19.2,13.9,045,15.9,34,002,01,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,012,  , , ,244,
43057,2010,04,12,05,1009.6,1010.8,28.0,20.2,15.3,046,17.4,  ,004,01,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,012,  , , ,260,
43057,2010,04,12,06,1008.5,1009.7,27.4,23.0,20.8,067,24.6,00,000,02,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,012,  , , ,260,
43057,2010,04,12,07,1008.6,1009.8,28.4,26.8,26.2,088,34.0,11,002,01,96,0,0,0,0,1,3,0,0,9,3,9, , ,  ,0.0,014,  , , ,264,
43057,2010,04,12,08,1009.5,1010.7,29.0,28.0,27.6,092,36.9,11,002,01,96,8,1,7,4,1,2,9,9,9,7,5, , ,  ,0.0,010,  , , ,270,
43057,2010,04,12,09,1010.6,1011.8,29.4,27.6,26.9,087,35.4,00,000,03,95,4,2,7,3,1,1,9,9,9,6,5, , ,  ,0.0,010,  , , ,276,
43057,2010,04,12,10,1008.5,1009.7,28.2,27.6,27.4,095,36.5,00,000,01,96,6,3,7,3,2,2,9,9,9,8,5, , ,  ,0.0,010,  , , ,280,
43057,2010,04,12,11,1008.0,1009.2,27.8,25.6,24.6,083,30.9,00,000,01,96,0,0,0,0,1,3,0,0,9,3,9, , ,  ,0.0,010,  , , ,260,
43057,2010,04,12,12,1006.0,1007.8,28.2,23.2,20.7,064,24.4,34,002,01,96,0,0,0,0,1,3,0,0,9,3,9, , ,  ,0.0,016,  , , ,260,
43057,2010,04,12,13,1008.9,1009.2,28.0,25.2,23.9,079,29.7,00,000,01,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,014,  , , ,264,
43057,2010,04,12,14,1007.0,1008.2,28.0,27.2,26.8,092,35.2,11,002,01,96,0,0,3,1,0,0,0,9,0,1,8, , ,  ,0.0,012,  , , ,270,
43057,2010,04,12,15,1009.6,1010.8,29.0,27.2,26.5,086,34.6,00,000,02,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,014,  , , ,278,
43057,2010,04,12,16,1008.4,1009.6,29.4,28.4,28.0,092,37.8,14,006,02,95,4,2,3,2,0,0,9,9,0,4,5, , ,  ,0.0,010,  , , ,280,
43057,2010,04,12,17,1009.0,1010.2,28.8,27.8,27.4,092,36.5,00,000,03,96,0,0,3,4,0,0,0,9,0,4,8, , ,  ,0.0,014,  , , ,284,
43057,2010,04,12,18,1009.3,1010.5,29.6,28.6,28.2,092,38.2,11,004,01,96,4,2,0,0,1,1,9,0,9,3,5, , ,  ,0.0,016,  , , ,286,
43057,2010,04,12,19,1008.7,1009.9,29.2,28.2,27.8,092,37.4,11,004,02,96,4,4,0,0,0,0,9,0,0,4,5, , ,  ,0.0,014,  , , ,280,
43057,2010,04,12,20,1007.8,1009.0,29.0,27.4,26.8,088,35.2,00,000,02,96,4,3,3,1,1,1,9,9,9,5,5, , ,  ,0.0,016,  , , ,280,
43057,2010,04,12,21,1007.0,1008.8,29.2,27.8,27.3,089,36.3,11,002,01,96,4,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,016,  , , ,280,
43057,2010,04,12,22,1008.6,1009.8,29.4,27.2,26.3,083,34.2,29,004,02,96,1,1,0,0,1,4,9,0,9,5,5, , ,  ,0.0,014,  , , ,280,
43057,2010,04,12,23,1008.7,1009.9,29.6,26.6,25.4,078,32.4,00,000,03,96,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,014,  , , ,280,
43057,2010,04,12,25,1007.5,1008.7,29.6,26.8,25.7,079,33.0,00,000,01,96,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,014,  , , ,280,
43057,2010,04,12,26,1008.4,1009.6,30.0,26.6,25.2,075,32.1,02,004,02,96,0,0,3,1,0,0,0,9,0,1,8, , ,  ,0.0,014,  , , ,270,
43057,2010,04,12,27,1010.1,1011.3,30.0,27.4,26.4,081,34.4,14,002,03,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,014,  , , ,280,
43057,2010,04,12,28,1009.3,1010.9,30.2,28.6,28.0,088,37.8,20,002,02,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,014,  , , ,270,
43057,2010,04,12,29,1007.5,1008.7,30.0,28.6,28.1,089,38.0,25,002,01,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,016,  , , ,284,
43057,2010,04,12,30,1009.4,1010.6,29.0,28.0,27.6,092,36.9,00,000,03,95,3,2,7,4,0,0,9,9,0,6,4, , ,  ,0.3,019,  , , ,286,
43057,2010,04,48,01,1008.0,1009.2,30.4,26.2,24.4,070,30.5,29,010,06,96,4,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,020,  , , ,296,
43057,2010,04,48,02,1007.7,1008.9,30.2,26.8,25.4,076,32.4,29,006,05,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,024,  , , ,324,
43057,2010,04,48,03,1007.8,1009.0,32.2,26.2,23.6,060,29.1,34,002,03,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,024,  , , ,366,
43057,2010,04,48,04,1008.0,1009.2,30.4,27.2,25.9,077,33.4,34,008,05,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,022,  , , ,344,
43057,2010,04,48,05,1006.9,1008.1,31.8,25.8,23.1,060,28.3,34,004,04,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,026,  , , ,362,
43057,2010,04,48,06,1006.0,1007.2,30.6,26.4,24.6,070,30.9,29,006,06,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,022,  , , ,352,
43057,2010,04,48,07,1007.0,1008.2,30.4,27.0,25.6,076,32.8,29,006,05,96,8,1,7,4,1,2,9,9,9,7,5, , ,  ,0.0,020,  , , ,344,
43057,2010,04,48,08,1007.4,1008.6,31.0,29.2,28.6,087,39.1,23,010,04,95,8,2,7,2,1,2,9,9,9,6,5, , ,  ,0.0,022,  , , ,344,
43057,2010,04,48,09,1008.4,1009.6,30.2,29.0,28.6,091,39.1,00,000,01,97,6,4,7,4, , ,9,9, ,8,5, , ,  ,0.0,014,  , , ,320,
43057,2010,04,48,10,1005.9,1007.1,30.0,27.2,26.1,080,33.8,32,006,03,96,1,1,3,2,1,4,9,9,9,7,5, , ,  ,0.0,012,  , , ,340,
43057,2010,04,48,11,1005.4,1006.6,31.4,23.4,19.2,048,22.2,29,008,04,97,0,0,1,3,1,3,0,9,9,4,8, , ,  ,0.0,022,  , , ,350,
43057,2010,04,48,12,1005.1,1006.3,31.0,28.6,27.7,083,37.1,32,004,05,96,0,0,0,0,1,2,0,0,9,2,9, , ,  ,0.0,020,  , , ,362,
43057,2010,04,48,13,1005.6,1006.8,31.4,26.8,24.9,068,31.5,25,006,06,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,026,  , , ,316,
43057,2010,04,48,14,1005.6,1006.8,31.2,28.0,26.8,077,35.2,29,010,06,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,368,
43057,2010,04,48,15,1006.1,1007.3,31.2,28.2,27.1,079,35.9,29,006,06,96,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,370,
43057,2010,04,48,16,1005.6,1006.8,31.4,28.4,27.3,079,36.3,29,006,07,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,370,
43057,2010,04,48,17,1007.0,1008.2,33.0,28.2,26.3,068,34.2,29,004,05,97,5,1,3,1,0,0,9,9,0,2,6, , ,  ,0.0,022,  , , ,370,
43057,2010,04,48,18,1007.2,1008.4,31.8,28.6,27.4,077,36.5,25,008,06,97,4,3,0,0,0,0,9,0,0,3,5, , ,  ,0.0,024,  , , ,370,
43057,2010,04,48,19,1007.0,1008.2,32.0,27.6,25.8,070,33.2,25,006,05,97,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,376,
43057,2010,04,48,20,1005.7,1006.9,32.2,27.0,24.8,065,31.3,25,006,06,97,0,0,3,2,0,0,0,9,0,2,8, , ,  ,0.0,024,  , , ,378,
43057,2010,04,48,21,1006.4,1007.6,31.4,27.8,26.4,075,34.4,29,008,06,97,1,2,0,0,1,1,9,0,9,3,6, , ,  ,0.0,020,  , , ,378,
43057,2010,04,48,22,1005.8,1007.0,30.4,28.0,27.1,083,35.9,29,024,08,96,4,2,0,0,0,0,9,0,0,2,5, , ,  ,0.0,026,  , , ,370,
43057,2010,04,48,23,1004.7,1005.9,32.0,29.4,28.5,082,38.9,29,014,06,96,2,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,382,
43057,2010,04,48,24,1005.5,1006.7,32.4,28.8,27.5,075,36.7,29,006,05,96,1,1,3,1,1,1,9,9,9,3,5, , ,  ,0.0,022,  , , ,370,
43057,2010,04,48,25,1005.5,1006.7,32.0,27.2,25.2,068,32.1,29,008,07,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,026,  , , ,376,
43057,2010,04,48,26,1007.0,1008.2,31.8,29.0,28.0,080,37.8,32,006,07,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,376,
43057,2010,04,48,27,1007.5,1008.7,32.0,29.4,28.2,082,38.2,29,008,07,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,024,  , , ,382,
43057,2010,04,48,28,1006.5,1007.7,32.0,28.6,27.3,076,36.3,29,006,07,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,382,
43057,2010,04,48,29,1004.5,1005.7,32.4,29.2,28.0,078,37.8,27,014,07,96,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,024,  , , ,382,
43057,2010,04,48,30,1005.7,1006.9,33.4,28.6,26.8,068,35.2,29,006,05,97,4,2,3,2,2,1,9,9,9,5,5, , ,  ,0.0,024,  , , ,380,
43057,2010,05,12,01,1009.6,1010.8,30.2,28.4,27.7,087,37.1,00,000,01,95,4,2,3,2,1,1,9,9,9,5,5, , ,  ,0.0,018,  , , ,292,
43057,2010,05,12,02,1009.0,1010.2,30.0,27.2,26.1,080,33.8,11,002,01,96,4,2,0,0,1,1,9,0,9,3,5, , ,  ,0.0,018,  , , ,284,
43057,2010,05,12,03,1007.6,1008.8,29.8,27.8,27.0,085,35.7,20,002,02,96,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,016,  , , ,286,
43057,2010,05,12,04,1006.0,1007.2,30.0,26.4,24.9,074,31.5,07,002,03,96,1,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,016,  , , ,286,
43057,2010,05,12,05,1006.0,1007.2,29.6,27.4,26.5,084,34.6,29,004,00,96,4,3,0,0,0,0,9,0,0,3,5, , ,  ,0.0,016,  , , ,284,
43057,2010,05,12,06,1005.1,1006.9,30.0,27.8,26.9,084,35.4,34,004,03,96,6,2,3,2,1,2,9,9,9,6,5, , ,  ,0.0,018,  , , ,288,
43057,2010,05,12,07,1005.0,1006.2,30.8,28.8,28.1,085,38.0,00,000,03,96,2,1,3,2,0,0,9,9,0,3,5, , ,  ,0.0,020,  , , ,294,
43057,2010,05,12,08,1006.0,1007.2,31.0,29.6,29.1,090,40.3,00,000,03,96,2,1,3,2,1,1,9,9,9,4,5, , ,  ,0.0,018,  , , ,294,
43057,2010,05,12,09,1005.4,1006.6,31.0,27.6,26.3,076,34.2,34,002,02,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,018,  , , ,292,
43057,2010,05,12,10,1005.5,1006.7,30.2,29.4,29.1,094,40.3,14,002,03,96,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,018,  , , ,294,
43057,2010,05,12,11,1006.0,1007.2,30.4,28.4,27.7,085,37.1,34,006,03,96,1,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,018,  , , ,292,
43057,2010,05,12,12,1006.6,1007.8,29.4,28.6,28.3,094,38.5,11,004,02,96,4,3,3,2,1,1,9,9,9,6,5, , ,  ,0.0,016,  , , ,288,
43057,2010,05,12,13,1006.5,1007.7,30.0,27.2,26.1,080,33.8,29,002,01,96,4,3,3,1,0,0,9,9,0,4,5, , ,  ,0.0,018,  , , ,276,
43057,2010,05,12,14,1006.1,1007.3,30.2,27.4,26.3,080,34.2,00,000,03,96,2,2,3,1,0,0,9,9,0,3,5, , ,  ,0.0,020,  , , ,292,
43057,2010,05,12,16,1005.4,1006.6,30.0,27.4,26.4,081,34.4,00,000,01,97,6,3,7,2,2,2,9,9,9,7,5, , ,  ,0.0,018,  , , ,288,
43057,2010,05,12,17,1006.6,1007.8,30.6,27.8,26.7,080,35.0,34,004,02,97,6,3,3,1,0,0,9,9,0,4,4, , ,  ,0.0,018,  , , ,294,
43057,2010,05,12,18,1005.5,1006.7,30.4,28.8,28.2,088,38.2,00,000,03,96,6,2,3,3,1,2,9,9,9,7,5, , ,  ,0.0,018,  , , ,294,
43057,2010,05,12,19,1004.6,1005.8,30.8,29.2,28.6,088,39.1,25,006,04,96,6,3,3,1,1,1,9,9,9,5,5, , ,  ,0.0,018,  , , ,298,
43057,2010,05,12,20,1004.3,1005.5,30.4,28.8,28.2,088,38.2,00,000,02,95,2,1,3,2,1,1,9,9,9,4,5, , ,  ,0.0,016,  , , ,300,
43057,2010,05,12,21,1005.4,1006.4,31.0,29.4,28.8,088,39.6,00,000,03,96,2,2,7,4,1,1,9,9,9,7,5, , ,  ,0.0,018,  , , ,300,
43057,2010,05,12,22,1004.9,1006.1,31.2,29.6,29.0,088,40.1,25,004,04,96,4,2,3,2,2,3,9,9,9,7,5, , ,  ,0.0,   ,  , , ,   ,
43057,2010,05,12,23,1005.6,1006.8,31.2,29.4,28.8,087,39.6,29,004,03,96,4,2,3,1,1,2,9,9,9,5,5, , ,  ,0.0,018,  , , ,302,
43057,2010,05,12,24,1005.6,1006.8,31.2,28.6,27.6,081,36.9,25,002,03,96,4,2,3,1,1,2,9,9,9,5,5, , ,  ,0.0,018,  , , ,300,
43057,2010,05,12,25,1006.5,1007.1,31.4,29.0,28.1,083,38.3,29,006,05,97,4,3,3,2,1,1,9,9,9,6,5, , ,  ,0.0,018,  , , ,294,
43057,2010,05,12,26,1006.3,1007.5,31.4,29.2,28.4,084,38.7,25,006,05,97,4,3,3,1,1,1,9,9,9,5,5, , ,  ,0.0,018,  , , ,302,
43057,2010,05,12,27,1006.8,1008.0,32.0,29.8,29.0,084,40.1,27,006,06,97,1,3,0,0,0,0,9,0,0,3,5, , ,  ,0.0,018,  , , ,300,
43057,2010,05,12,28,1007.2,1008.4,31.8,29.0,28.0,080,37.8,00,000,06,96,2,2,0,0,0,0,9,0,0,2,9, , ,  ,0.0,018,  , , ,302,
43057,2010,05,12,29,1007.4,1008.6,31.6,29.4,28.6,084,39.1,29,004,03,96,4,3,0,0,1,1,9,0,9,4,5, , ,  ,0.0,018,  , , ,298,
43057,2010,05,12,30,1007.5,1008.7,31.0,27.4,26.0,075,33.6,29,006,03,97,2,2,0,0,0,0,9,0,0,2,5, , ,  ,0.0,018,  , , ,294,
43057,2010,05,12,31,1007.0,1008.2,31.0,29.2,28.6,087,39.1,11,004,03,97,4,2,0,0,1,2,9,0,9,4,5, , ,  ,0.0,018,  , , ,296,
43057,2010,05,48,01,1006.0,1007.2,31.8,27.4,25.6,070,32.8,29,006,05,97,1,1,0,0,2,1,9,0,9,2,5, , ,  ,0.0,024,  , , ,382,
43057,2010,05,48,02,1005.0,1006.2,31.2,28.0,26.8,077,35.2,29,012,07,97,2,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,024,  , , ,370,
43057,2010,05,48,03,1004.3,1005.5,32.0,28.2,26.7,074,35.0,29,006,06,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,020,  , , ,386,
43057,2010,05,48,04,1003.2,1004.4,31.2,28.0,26.8,077,35.2,29,010,07,97,1,1,3,1,1,2,9,9,9,4,5, , ,  ,0.0,026,  , , ,380,
43057,2010,05,48,05,1003.5,1004.7,31.4,28.6,27.6,080,36.9,29,010,10,97,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,024,  , , ,380,
43057,2010,05,48,06,1003.5,1004.7,31.4,28.2,27.0,077,35.7,32,010,08,96,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,024,  , , ,386,
43057,2010,05,48,07,1002.5,1003.7,31.8,29.4,28.5,083,38.9,32,040,08,95,3,2,3,2,0,0,9,9,0,4,5, , ,  ,0.0,020,  , , ,384,
43057,2010,05,48,08,1004.5,1005.7,33.0,29.2,27.8,074,37.4,29,008,06,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,022,  , , ,386,
43057,2010,05,48,09,1003.0,1004.2,32.6,28.8,27.4,074,36.5,29,006,06,96,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,024,  , , ,398,
43057,2010,05,48,10,1003.5,1004.7,33.4,29.8,28.5,076,38.9,29,010,06,96,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,022,  , , ,402,
43057,2010,05,48,11,1003.8,1005.0,32.0,27.0,24.9,066,31.5,32,008,07,96,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,024,  , , ,396,
43057,2010,05,48,12,1004.5,1005.7,33.0,28.2,26.3,068,34.2,29,006,06,96,0,0,0,0,1,1,0,0,9,1,9, , ,  ,0.0,026,  , , ,400,
43057,2010,05,48,13,1004.4,1005.6,33.0,28.2,26.3,068,34.2,29,006,05,96,4,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,020,  , , ,388,
43057,2010,05,48,15,1003.8,1005.0,33.4,27.6,25.2,062,32.1,29,008,06,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,028,  , , ,396,
43057,2010,05,48,16,1003.9,1005.1,33.2,28.2,26.3,067,34.2,29,006,06,97,5,1,3,1,0,0,9,9,0,2,5, , ,  ,0.0,026,  , , ,394,
43057,2010,05,48,17,1003.1,1004.3,32.4,28.6,27.2,074,36.1,29,010,07,96,0,0,0,0,1,4,0,0,9,4,9, , ,  ,0.0,026,  , , ,388,
43057,2010,05,48,18,1002.1,1003.3,33.0,28.2,26.3,068,34.2,29,010,07,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,026,  , , ,388,
43057,2010,05,48,19,1002.7,1003.9,32.0,29.2,28.2,080,38.2,29,006,07,97,4,2,3,2,1,1,9,9,9,5,5, , ,  ,0.0,026,  , , ,374,
43057,2010,05,48,20,1001.0,1002.2,32.0,29.2,28.2,080,38.2,29,014,07,96,2,1,6,2,5,2,9,9,9,5,5, , ,  ,0.0,024,  , , ,386,
43057,2010,05,48,21,1002.7,1003.9,32.6,29.4,28.2,078,38.2,29,006,07,97,2,3,3,1,1,2,9,9,9,6,5, , ,  ,0.0,   ,  , , ,   ,
43057,2010,05,48,22,1003.3,1004.5,33.0,29.4,28.1,075,38.0,29,004,07,97,6,3,3,1,1,2,9,9,9,6,4, , ,  ,0.0,026,  , , ,390,
43057,2010,05,48,23,1003.6,1004.8,33.0,29.4,28.1,075,38.0,29,006,07,97,6,3,3,1,1,1,9,9,9,5,5, , ,  ,0.0,026,  , , ,388,
43057,2010,05,48,24,1004.0,1005.2,33.4,28.6,26.8,068,35.2,25,006,07,96,1,2,3,2,1,2,9,9,9,6,5, , ,  ,0.0,026,  , , ,382,
43057,2010,05,48,25,1004.1,1005.3,33.8,29.4,27.8,071,37.4,25,004,07,96,2,3,0,0,1,2,9,0,9,5,5, , ,  ,0.0,028,  , , ,392,
43057,2010,05,48,26,1005.5,1006.7,34.0,29.6,28.0,071,37.8,25,010,08,97,4,3,3,2,0,0,9,9,0,5,5, , ,  ,0.0,026,  , , ,386,
43057,2010,05,48,27,1004.0,1005.2,34.0,29.4,27.7,070,37.1,27,010,06,96,2,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,022,  , , ,394,
43057,2010,05,48,28,1006.5,1006.8,33.8,28.8,26.9,067,35.4,29,006,07,97,4,2,0,0,0,0,9,0,0,2,5, , ,  ,0.0,026,  , , ,396,
43057,2010,05,48,29,1005.3,1006.5,33.2,28.2,26.3,067,34.2,29,006,07,97,4,1,0,0,1,1,9,0,9,2,5, , ,  ,0.0,028,  , , ,390,
43057,2010,05,48,30,1005.0,1006.2,33.4,27.6,25.2,062,32.1,29,008,06,97,0,0,0,0,0,0,0,0,0,0,9, , ,  ,0.0,026,  , , ,386,
43057,2010,05,48,31,1005.4,1006.6,34.0,28.6,26.5,065,34.6,25,006,06,98,1,1,0,0,0,0,9,0,0,1,5, , ,  ,0.0,024,  , , ,390,
43057,2010,06,12,01,1007.6,1008.8,30.0,28.0,27.2,085,36.1,14,006,05,97,6,2,3,2,1,1,9,9,9,5,5, , ,  ,1.1,018,  , , ,292,
43057,2010,06,12,02,1007.7,1008.9,30.8,29.4,28.9,090,39.8,11,004,05,97,1,2,3,2,2,1,9,9,9,5,5, , ,  ,0.0,016,  , , ,294,
43057,2010,06,12,03,1009.5,1010.7,30.8,28.6,27.8,084,37.4,27,004,02,96,3,3,7,2,1,1,9,9,9,6,5, , ,  ,0.0,018,  , , ,302,
43057,2010,06,12,04,1010.6,1011.8,31.6,28.0,26.6,075,34.8,00,000,05,96,2,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,020,  , , ,300,
43057,2010,06,12,05,1009.1,1010.3,31.4,28.8,27.8,081,37.4,25,006,05,97,4,2,3,1,1,1,9,9,9,4,5, , ,  ,0.0,020,  , , ,298,
43057,2010,06,12,06,1007.0,1008.2,31.4,28.8,27.8,081,37.4,25,006,04,97,3,2,7,3,1,1,9,9,9,6,5, , ,  ,0.0,018,  , , ,300,
43057,2010,06,12,07,1006.2,1007.4,30.6,29.0,28.4,088,37.8,25,004,06,97,2,2,7,3,2,1,9,9,9,6,5, , ,  ,0.5,018,  , , ,290,
43057,2010,06,12,08,1007.0,1008.2,28.0,27.0,26.6,092,34.8,11,004,04,96,6,3,7,3,2,1,9,9,9,7,5, , ,  ,6.2,012,  , , ,288,
43057,2010,06,12,09,1006.2,1007.4,29.2,27.8,27.3,089,36.3,34,004,01,96,2,2,7,2,2,1,9,9,9,5,5, , ,  ,0.3,013,  , , ,294,
